time,gFx,gFy,gFz,TgF
0.490763538,-0.0462,1.0491,0.2304,1.075
0.496448461,-0.0486,1.0459,0.2321,1.072
0.497376269,-0.0540,1.0451,0.2340,1.072
0.497873,-0.0559,1.0442,0.2343,1.072
0.498848154,-0.0608,1.0422,0.2355,1.070
0.500774654,-0.0628,1.0395,0.2343,1.067
0.502946307,-0.0638,1.0368,0.2331,1.065
0.504668038,-0.0667,1.0351,0.2301,1.062
0.506713115,-0.0684,1.0344,0.2309,1.062
0.508557231,-0.0723,1.0319,0.2299,1.060
0.518070692,-0.0738,1.0322,0.2282,1.060
0.518683654,-0.0752,1.0319,0.2260,1.059
0.518939154,-0.0787,1.0302,0.2248,1.057
0.519191423,-0.0826,1.0295,0.2235,1.057
0.519414884,-0.0833,1.0273,0.2206,1.054
0.520299577,-0.0848,1.0263,0.2174,1.053
0.52268223,-0.0862,1.0258,0.2157,1.052
0.524281384,-0.0875,1.0212,0.2138,1.047
0.527288615,-0.0884,1.0200,0.2123,1.046
0.528354538,-0.0887,1.0188,0.2123,1.044
0.530469654,-0.0899,1.0156,0.2077,1.040
0.532513423,-0.0914,1.0117,0.2064,1.037
0.534476346,-0.0911,1.0100,0.2060,1.035
0.536305769,-0.0926,1.0063,0.2055,1.031
0.53835,-0.0926,1.0031,0.2047,1.028
0.540338654,-0.0928,0.9973,0.2052,1.022
0.54353723,-0.0904,0.9914,0.2030,1.016
0.544265038,-0.0899,0.9875,0.2016,1.012
0.546479346,-0.0892,0.9814,0.2025,1.006
0.548078423,-0.0880,0.9750,0.2028,1.000
0.550231884,-0.0882,0.9714,0.2025,0.996
0.552082,-0.0870,0.9631,0.2040,0.988
0.554039038,-0.0853,0.9582,0.2042,0.983
0.556338346,-0.0840,0.9511,0.2040,0.976
0.558158077,-0.0818,0.9442,0.2040,0.969
0.562007115,-0.0809,0.9401,0.2045,0.965
0.563200077,-0.0779,0.9342,0.2047,0.960
0.564173615,-0.0767,0.9264,0.2057,0.952
0.566495077,-0.0757,0.9237,0.2045,0.949
0.567919346,-0.0726,0.9169,0.2035,0.942
0.569868077,-0.0704,0.9103,0.2047,0.936
0.572137,-0.0682,0.9076,0.2055,0.933
0.573954769,-0.0635,0.9022,0.2067,0.928
0.577487307,-0.0608,0.8986,0.2064,0.924
0.579267654,-0.0564,0.8942,0.2069,0.920
0.580496154,-0.0506,0.8881,0.2084,0.914
0.58214923,-0.0467,0.8863,0.2077,0.912
0.58391923,-0.0410,0.8824,0.2055,0.907
0.585824384,-0.0357,0.8793,0.2072,0.904
0.588172077,-0.0327,0.8771,0.2086,0.902
0.589684307,-0.0293,0.8751,0.2089,0.900
0.591818769,-0.0281,0.8739,0.2081,0.899
0.603005,-0.0208,0.8714,0.2074,0.896
0.604557923,-0.0159,0.8680,0.2055,0.892
0.605746884,-0.0137,0.8680,0.2055,0.892
0.606907,-0.0088,0.8670,0.2060,0.891
0.607816538,-0.0032,0.8646,0.2038,0.888
0.608714346,-0.0007,0.8626,0.2023,0.886
0.628173538,0.0039,0.8597,0.2028,0.883
0.6296625,0.0086,0.8587,0.2006,0.882
0.630795807,0.0110,0.8568,0.1998,0.880
0.631855269,0.0156,0.8541,0.1979,0.877
0.632754923,0.0178,0.8541,0.1984,0.877
0.633868038,0.0191,0.8524,0.1969,0.875
0.635243538,0.0205,0.8485,0.1937,0.871
0.636467346,0.0222,0.8463,0.1940,0.869
0.637581923,0.0242,0.8429,0.1932,0.865
0.638642615,0.0264,0.8419,0.1930,0.864
0.639741346,0.0269,0.8414,0.1930,0.864
0.64043923,0.0281,0.8404,0.1908,0.862
0.641394538,0.0291,0.8389,0.1898,0.861
0.642229923,0.0313,0.8380,0.1893,0.860
0.643105653,0.0322,0.8358,0.1888,0.857
0.64417573,0.0315,0.8350,0.1881,0.857
0.645107,0.0318,0.8331,0.1852,0.854
0.646405307,0.0320,0.8336,0.1808,0.854
0.647399038,0.0318,0.8333,0.1793,0.853
0.648131577,0.0335,0.8309,0.1791,0.851
0.649204538,0.0340,0.8304,0.1779,0.850
0.649985153,0.0327,0.8299,0.1764,0.849
0.651058884,0.0320,0.8314,0.1759,0.850
0.651971615,0.0322,0.8316,0.1769,0.851
0.653144692,0.0320,0.8326,0.1764,0.852
0.655524653,0.0310,0.8331,0.1735,0.852
0.6567625,0.0303,0.8333,0.1727,0.852
0.658793461,0.0298,0.8341,0.1742,0.853
0.663376,0.0298,0.8333,0.1742,0.852
0.66374873,0.0279,0.8328,0.1739,0.851
0.664756461,0.0261,0.8360,0.1761,0.855
0.66668323,0.0235,0.8360,0.1764,0.855
0.668588577,0.0200,0.8365,0.1754,0.855
0.670522038,0.0164,0.8375,0.1749,0.856
0.672296077,0.0149,0.8389,0.1757,0.857
0.674493423,0.0120,0.8387,0.1761,0.857
0.677430923,0.0090,0.8392,0.1754,0.857
0.679466615,0.0061,0.8402,0.1749,0.858
0.680444692,0.0022,0.8402,0.1747,0.858
0.68249823,0.0005,0.8402,0.1737,0.858
0.684610692,-0.0039,0.8402,0.1757,0.858
0.686525077,-0.0076,0.8407,0.1757,0.859
0.68847,-0.0083,0.8404,0.1749,0.858
0.690415269,-0.0120,0.8407,0.1752,0.859
0.700227423,-0.0129,0.8402,0.1752,0.858
0.701240846,-0.0154,0.8407,0.1779,0.859
0.702270115,-0.0188,0.8404,0.1815,0.860
0.702935038,-0.0193,0.8399,0.1825,0.860
0.703589077,-0.0200,0.8389,0.1818,0.859
0.706993577,-0.0210,0.8385,0.1796,0.858
0.707679807,-0.0215,0.8385,0.1771,0.857
0.7085495,-0.0232,0.8392,0.1678,0.856
0.70939123,-0.0247,0.8399,0.1627,0.856
0.721523846,-0.0274,0.8421,0.1524,0.856
0.723080807,-0.0296,0.8426,0.1437,0.855
0.7241075,-0.0325,0.8433,0.1405,0.856
0.724894269,-0.0364,0.8443,0.1349,0.856
0.726423576,-0.0415,0.8460,0.1248,0.856
0.727843538,-0.0425,0.8473,0.1224,0.857
0.729325653,-0.0442,0.8477,0.1241,0.858
0.730728961,-0.0457,0.8492,0.1285,0.860
0.7318725,-0.0459,0.8536,0.1383,0.866
0.732886192,-0.0462,0.8558,0.1476,0.870
0.734238538,-0.0454,0.8565,0.1534,0.871
0.735239615,-0.0428,0.8573,0.1615,0.873
0.736486769,-0.0396,0.8578,0.1681,0.875
0.73748023,-0.0371,0.8573,0.1698,0.875
0.738694884,-0.0313,0.8580,0.1737,0.876
0.741783576,-0.0293,0.8587,0.1747,0.877
0.74349323,-0.0274,0.8609,0.1803,0.880
0.744852653,-0.0249,0.8602,0.1898,0.881
0.746173115,-0.0239,0.8600,0.1940,0.882
0.747504846,-0.0220,0.8604,0.2030,0.884
0.749704692,-0.0166,0.8609,0.2077,0.886
0.75135973,-0.0154,0.8602,0.2103,0.886
0.753525961,-0.0147,0.8619,0.2160,0.889
0.755416346,-0.0142,0.8626,0.2167,0.890
0.757326192,-0.0129,0.8651,0.2152,0.892
0.7596285,-0.0149,0.8658,0.2121,0.892
0.761812807,-0.0166,0.8673,0.2086,0.892
0.763167384,-0.0173,0.8727,0.1991,0.895
0.765359384,-0.0156,0.8751,0.1918,0.896
0.767402307,-0.0139,0.8771,0.1761,0.895
0.769151307,-0.0129,0.8822,0.1603,0.897
0.771510269,-0.0129,0.8849,0.1527,0.898
0.773129,-0.0142,0.8881,0.1361,0.899
0.775204769,-0.0159,0.8951,0.1209,0.903
0.777993115,-0.0181,0.8978,0.1138,0.905
0.779864423,-0.0213,0.9030,0.1031,0.909
0.781634615,-0.0237,0.9069,0.0972,0.912
0.783085961,-0.0257,0.9115,0.0967,0.917
0.784945,-0.0288,0.9139,0.0933,0.919
0.787192153,-0.0283,0.9149,0.0921,0.920
0.78896373,-0.0291,0.9193,0.0938,0.925
0.791143192,-0.0310,0.9213,0.0960,0.927
0.792948307,-0.0308,0.9205,0.0989,0.926
0.797604461,-0.0313,0.9205,0.1038,0.927
0.798355076,-0.0305,0.9213,0.1073,0.928
0.798654384,-0.0310,0.9230,0.1138,0.931
0.801030461,-0.0300,0.9230,0.1229,0.932
0.806751269,-0.0293,0.9232,0.1275,0.932
0.807224346,-0.0266,0.9230,0.1349,0.933
0.807507423,-0.0259,0.9218,0.1454,0.934
0.808503153,-0.0242,0.9205,0.1515,0.933
0.821305423,-0.0239,0.9191,0.1647,0.934
0.821982076,-0.0239,0.9186,0.1766,0.936
0.822257807,-0.0244,0.9186,0.1830,0.937
0.822495884,-0.0249,0.9188,0.1950,0.940
0.8227305,-0.0257,0.9183,0.2001,0.940
0.822964461,-0.0274,0.9196,0.2118,0.944
0.823200038,-0.0298,0.9201,0.2231,0.947
0.824238538,-0.0315,0.9208,0.2292,0.949
0.826285769,-0.0340,0.9223,0.2389,0.953
0.830987115,-0.0374,0.9235,0.2431,0.956
0.831632307,-0.0384,0.9271,0.2504,0.961
0.832187538,-0.0406,0.9306,0.2560,0.966
0.834116076,-0.0437,0.9328,0.2577,0.969
0.836249538,-0.0454,0.9359,0.2577,0.972
0.838571615,-0.0479,0.9401,0.2565,0.976
0.840769538,-0.0506,0.9413,0.2560,0.977
0.842437846,-0.0555,0.9423,0.2509,0.977
0.844466807,-0.0572,0.9460,0.2443,0.979
0.846180807,-0.0591,0.9467,0.2409,0.979
0.848283461,-0.0618,0.9482,0.2336,0.978
0.850567307,-0.0635,0.9491,0.2299,0.979
0.851861807,-0.0679,0.9518,0.2218,0.980
0.854028807,-0.0757,0.9545,0.2130,0.981
0.855722807,-0.0784,0.9550,0.2089,0.981
0.857685615,-0.0860,0.9538,0.2008,0.978
0.860831307,-0.0911,0.9550,0.1903,0.978
0.862807153,-0.0938,0.9567,0.1864,0.979
0.86355523,-0.0994,0.9579,0.1813,0.980
0.865656807,-0.1007,0.9584,0.1786,0.980
0.867652653,-0.1048,0.9596,0.1747,0.981
0.869629307,-0.1073,0.9584,0.1735,0.980
0.871883961,-0.1075,0.9591,0.1715,0.980
0.873926961,-0.1092,0.9582,0.1698,0.979
0.875812692,-0.1104,0.9569,0.1713,0.978
0.879064423,-0.1104,0.9565,0.1725,0.978
0.879873961,-0.1087,0.9560,0.1754,0.978
0.881610115,-0.1077,0.9567,0.1774,0.979
0.883535346,-0.1077,0.9565,0.1827,0.980
0.885436884,-0.1065,0.9547,0.1888,0.979
0.887587423,-0.1055,0.9540,0.1930,0.979
0.889477076,-0.1029,0.9521,0.2028,0.979
0.891289038,-0.1029,0.9513,0.2079,0.979
0.893428576,-0.1016,0.9494,0.2191,0.980
0.896423653,-0.1021,0.9484,0.2304,0.981
0.89726223,-0.1011,0.9464,0.2355,0.981
0.899560307,-0.1033,0.9440,0.2470,0.981
0.901515115,-0.1036,0.9406,0.2592,0.981
0.903305884,-0.1036,0.9389,0.2643,0.981
0.905303769,-0.1031,0.9359,0.2775,0.982
0.907038999,-0.1038,0.9345,0.2829,0.982
0.909001576,-0.1058,0.9311,0.2941,0.982
0.917369999,-0.1077,0.9284,0.3027,0.982
0.918455846,-0.1085,0.9279,0.3059,0.983
0.919025615,-0.1109,0.9245,0.3137,0.983
